Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-05-07,19:23:26,"""CNR8030182""",Completed,"""CID4422014""",Go Mini,Shastri Nagar,Rithala,13.4,40.7,,,,,,,391.0,22.97,3.7,4.9,Uber Wallet
2024-08-19,17:42:29,"""CNR9268789""",Cancelled by Driver,"""CID4456636""",Bike,Netaji Subhash Place,Kashmere Gate,5.8,,,,1.0,More than permitted people in there,,,,,,,
2024-10-08,17:54:17,"""CNR3307042""",Completed,"""CID9718761""",Go Mini,IMT Manesar,AIIMS,14.9,41.8,,,,,,,346.0,36.08,4.9,4.2,UPI
2024-10-22,16:30:17,"""CNR2809197""",Completed,"""CID2326735""",Go Sedan,Palam Vihar,Khan Market,13.5,23.7,,,,,,,98.0,3.44,4.9,4.2,Credit Card
2024-05-09,14:02:00,"""CNR2000596""",Cancelled by Driver,"""CID6732865""",Auto,Indraprastha,Model Town,10.1,,,,1.0,Personal & Car related issues,,,,,,,
2024-02-20,09:14:05,"""CNR7857502""",Completed,"""CID6523475""",Bike,AIIMS,Moti Nagar,2.1,25.0,,,,,,,256.0,18.74,3.7,4.6,Cash
2024-11-13,21:48:02,"""CNR7808854""",Completed,"""CID3281560""",Go Mini,Narsinghpur,Kherki Daula Toll,6.6,36.2,,,,,,,145.0,10.38,4.6,4.3,UPI
2024-02-25,20:33:04,"""CNR8256194""",Completed,"""CID6714682""",Uber XL,Basai Dhankot,Shivaji Park,14.9,20.2,,,,,,,205.0,12.59,4.2,4.4,UPI
2024-03-08,21:01:54,"""CNR7781315""",No Driver Found,"""CID6659360""",Premier Sedan,India Gate,New Delhi Railway Station,,,,,,,,,,,,,
2024-05-09,13:07:22,"""CNR7170863""",Completed,"""CID7453651""",Auto,Noida Film City,Faridabad Sector 15,7.7,39.5,,,,,,,146.0,41.45,4.5,4.7,Credit Card
2024-05-30,09:09:29,"""CNR9076150""",Incomplete,"""CID7594476""",Auto,Mayur Vihar,Kaushambi,2.4,28.7,,,,,1.0,Customer Demand,122.0,17.35,,,UPI
2024-08-31,11:04:23,"""CNR9754703""",Completed,"""CID3541302""",Go Mini,Yamuna Bank,Kashmere Gate ISBT,4.8,22.7,,,,,,,264.0,25.75,4.9,4.6,UPI
2024-12-19,11:35:07,"""CNR6246611""",Cancelled by Driver,"""CID3504178""",Go Mini,Vatika Chowk,Sonipat,6.7,,,,1.0,Customer related issue,,,,,,,
2024-09-10,16:41:01,"""CNR6525840""",Cancelled by Customer,"""CID6530402""",Go Sedan,Model Town,Aya Nagar,11.2,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-12-11,10:32:55,"""CNR6889367""",No Driver Found,"""CID7062085""",Go Mini,Delhi Gate,Botanical Garden,,,,,,,,,,,,,
2024-01-22,18:43:55,"""CNR3301808""",Completed,"""CID4825699""",Premier Sedan,DLF City Court,Delhi Gate,2.0,24.7,,,,,,,673.0,7.94,3.6,3.5,Cash
2024-02-21,14:17:27,"""CNR9164456""",Completed,"""CID4450842""",Go Sedan,IIT Delhi,Munirka,6.4,43.4,,,,,,,252.0,23.05,4.3,3.8,Cash
2024-05-29,21:05:52,"""CNR8709061""",Completed,"""CID3831783""",Go Mini,IFFCO Chowk,Rajiv Chowk,10.1,29.3,,,,,,,971.0,43.53,4.7,4.6,Uber Wallet
2024-10-01,22:38:29,"""CNR5730650""",Completed,"""CID6579903""",Bike,Jahangirpuri,Barakhamba Road,12.4,27.4,,,,,,,849.0,43.96,4.5,4.9,Cash
2024-05-01,23:18:18,"""CNR2606376""",Completed,"""CID9024216""",Premier Sedan,Lok Kalyan Marg,Ghitorni,3.5,19.4,,,,,,,454.0,18.78,3.9,3.7,Cash
2024-04-02,08:53:00,"""CNR5724356""",No Driver Found,"""CID7740805""",Auto,GTB Nagar,Tughlakabad,,,,,,,,,,,,,
2024-05-01,08:16:23,"""CNR9701220""",Cancelled by Driver,"""CID9130432""",Premier Sedan,Huda City Centre,Anand Vihar,4.6,,,,1.0,Customer related issue,,,,,,,
2024-12-23,10:30:40,"""CNR3995766""",Completed,"""CID6646246""",Premier Sedan,Connaught Place,India Gate,10.0,37.2,,,,,,,744.0,12.41,4.0,5.0,UPI
2024-08-16,20:15:57,"""CNR7951617""",Completed,"""CID9350950""",Go Mini,Lok Kalyan Marg,Munirka,9.5,16.1,,,,,,,175.0,39.86,3.6,4.8,UPI
2024-06-21,05:23:02,"""CNR4184724""",No Driver Found,"""CID4363411""",Go Sedan,Patel Chowk,Connaught Place,,,,,,,,,,,,,
2024-11-04,00:58:13,"""CNR3573321""",Cancelled by Driver,"""CID8919721""",Bike,Saket,Aya Nagar,5.6,,,,1.0,Customer related issue,,,,,,,
2024-06-18,23:33:48,"""CNR1705094""",No Driver Found,"""CID5680045""",Go Mini,Meerut,Arjangarh,,,,,,,,,,,,,
2024-11-30,22:59:37,"""CNR9615856""",Cancelled by Driver,"""CID6682740""",Bike,Shastri Park,Ashok Vihar,5.5,,,,1.0,Personal & Car related issues,,,,,,,
2024-07-11,15:33:36,"""CNR2093773""",Completed,"""CID4600083""",Go Mini,Anand Vihar,Shivaji Park,5.0,27.0,,,,,,,685.0,17.74,4.3,3.8,Cash
2024-11-05,10:19:38,"""CNR9283859""",Incomplete,"""CID2475793""",Auto,Karol Bagh,Huda City Centre,9.5,21.2,,,,,1.0,Vehicle Breakdown,468.0,14.51,,,UPI
2024-01-07,17:32:57,"""CNR9909124""",Completed,"""CID6352099""",eBike,Model Town,IFFCO Chowk,4.8,36.7,,,,,,,849.0,31.83,4.2,4.6,UPI
2024-07-21,16:59:54,"""CNR2739040""",Completed,"""CID6027030""",Go Sedan,Saidulajab,Palam Vihar,11.4,15.4,,,,,,,1327.0,35.5,4.3,5.0,Cash
2024-06-27,16:22:35,"""CNR5333036""",Completed,"""CID3956947""",Uber XL,Welcome,Basai Dhankot,13.2,41.3,,,,,,,981.0,2.94,4.6,3.7,UPI
2024-08-11,07:05:08,"""CNR4997299""",Completed,"""CID6741962""",Auto,IGI Airport,Laxmi Nagar,11.2,44.7,,,,,,,75.0,29.43,4.6,4.9,Cash
2024-12-14,08:28:49,"""CNR5828425""",Completed,"""CID8430067""",Premier Sedan,Jahangirpuri,Kirti Nagar,8.4,37.1,,,,,,,413.0,30.16,3.1,4.3,UPI
2024-07-01,18:18:50,"""CNR3823795""",Cancelled by Driver,"""CID6188205""",Bike,IMT Manesar,Raj Nagar Extension,7.8,,,,1.0,The customer was coughing/sick,,,,,,,
2024-09-21,14:29:45,"""CNR8407957""",Completed,"""CID1299090""",Bike,IGI Airport,Munirka,10.8,20.8,,,,,,,861.0,45.03,4.3,4.2,Uber Wallet
2024-11-15,21:36:25,"""CNR5574399""",Cancelled by Driver,"""CID5678781""",Auto,Noida Extension,Sarojini Nagar,5.4,,,,1.0,More than permitted people in there,,,,,,,
2024-01-14,15:55:42,"""CNR9020818""",No Driver Found,"""CID8832504""",Auto,Tilak Nagar,Delhi Gate,,,,,,,,,,,,,
2024-08-17,16:29:53,"""CNR2064998""",Completed,"""CID8416101""",Bike,Vasant Kunj,Raj Nagar Extension,14.1,27.8,,,,,,,427.0,31.91,4.8,4.2,UPI
2024-06-10,05:43:07,"""CNR3609787""",Completed,"""CID6113682""",Bike,Gurgaon Railway Station,Welcome,7.9,39.7,,,,,,,131.0,12.24,4.7,4.1,UPI
2024-01-20,15:29:56,"""CNR4356741""",Cancelled by Driver,"""CID2748493""",Go Sedan,Hero Honda Chowk,Gurgaon Sector 29,4.8,,,,1.0,The customer was coughing/sick,,,,,,,
2024-03-13,23:39:51,"""CNR6984625""",Completed,"""CID1916881""",Bike,Rithala,Mansarovar Park,4.6,21.6,,,,,,,198.0,46.83,4.3,4.9,Cash
2024-05-05,15:36:20,"""CNR1845234""",Completed,"""CID5451689""",Go Sedan,Ramesh Nagar,Mansarovar Park,5.4,24.5,,,,,,,377.0,21.01,4.3,5.0,UPI
2024-11-02,06:24:35,"""CNR4459521""",Completed,"""CID9965150""",Go Mini,Greater Kailash,Jahangirpuri,4.7,21.5,,,,,,,758.0,16.5,3.1,4.0,UPI
2024-07-15,22:47:40,"""CNR7482485""",Cancelled by Driver,"""CID8532050""",Premier Sedan,INA Market,Delhi Gate,5.4,,,,1.0,Customer related issue,,,,,,,
2024-10-30,12:20:01,"""CNR1709949""",Completed,"""CID2037539""",Premier Sedan,Indraprastha,Subhash Nagar,6.5,43.8,,,,,,,299.0,13.82,4.7,4.8,UPI
2024-10-09,08:13:47,"""CNR2104945""",Cancelled by Driver,"""CID4386138""",Go Mini,Lok Kalyan Marg,Laxmi Nagar,4.3,,,,1.0,The customer was coughing/sick,,,,,,,
2024-03-02,19:14:28,"""CNR2131209""",Completed,"""CID4925147""",Go Sedan,Malviya Nagar,Sultanpur,12.9,29.8,,,,,,,332.0,18.35,4.0,4.3,UPI
2024-10-29,21:21:36,"""CNR2113885""",Cancelled by Driver,"""CID8236504""",Go Mini,Tilak Nagar,IGI Airport,11.5,,,,1.0,Customer related issue,,,,,,,
2024-05-22,07:49:36,"""CNR5696806""",Completed,"""CID4677643""",Bike,Rohini East,Ghaziabad,14.6,27.2,,,,,,,883.0,10.59,4.3,4.1,Debit Card
2024-03-01,21:24:57,"""CNR5767715""",Completed,"""CID9990617""",Bike,ITO,Kashmere Gate,14.8,16.6,,,,,,,306.0,4.73,4.2,4.7,UPI
2024-06-09,17:54:18,"""CNR8171677""",Completed,"""CID8646865""",Bike,India Gate,Udyog Bhawan,6.9,37.9,,,,,,,1089.0,7.88,4.6,3.8,Cash
2024-05-04,20:29:29,"""CNR5317054""",Completed,"""CID7044520""",Auto,Qutub Minar,Ambience Mall,11.9,21.5,,,,,,,426.0,49.03,4.6,4.9,Uber Wallet
2024-04-29,21:43:54,"""CNR2312835""",Completed,"""CID8529940""",Auto,Mehrauli,Ghaziabad,5.0,44.2,,,,,,,327.0,3.39,4.8,4.9,UPI
2024-01-04,14:19:34,"""CNR4785146""",Cancelled by Driver,"""CID4589599""",Premier Sedan,Faridabad Sector 15,Kashmere Gate,8.7,,,,1.0,The customer was coughing/sick,,,,,,,
2024-10-06,19:49:44,"""CNR9622552""",Completed,"""CID6934163""",Premier Sedan,Rajiv Chowk,Noida Sector 62,11.9,34.2,,,,,,,86.0,14.17,3.8,3.1,UPI
2024-09-23,20:24:09,"""CNR1289325""",Completed,"""CID7481539""",Auto,Moti Nagar,AIIMS,11.0,16.0,,,,,,,327.0,44.24,4.3,4.8,Cash
2024-05-03,23:45:24,"""CNR6859505""",Completed,"""CID4372205""",Go Mini,Kashmere Gate,Ardee City,2.4,34.6,,,,,,,63.0,2.81,4.2,4.7,Cash
2024-09-25,14:33:17,"""CNR9638158""",Completed,"""CID8973475""",Go Mini,Greater Kailash,Lajpat Nagar,11.6,42.0,,,,,,,388.0,16.21,5.0,4.9,Uber Wallet
2024-11-23,20:16:13,"""CNR5418205""",Completed,"""CID4363188""",Premier Sedan,IMT Manesar,Bhikaji Cama Place,5.6,22.7,,,,,,,156.0,11.77,4.1,4.5,UPI
2024-06-07,23:54:53,"""CNR7695479""",Completed,"""CID3433057""",Auto,Shahdara,Jama Masjid,6.0,36.8,,,,,,,304.0,46.75,4.9,4.6,Debit Card
2024-05-30,05:01:10,"""CNR4846396""",Completed,"""CID7389837""",eBike,Rohini West,Paschim Vihar,9.4,23.3,,,,,,,261.0,14.0,4.5,4.9,UPI
2024-11-09,08:31:45,"""CNR2344154""",Completed,"""CID3800338""",eBike,Noida Extension,Noida Sector 62,4.9,30.8,,,,,,,688.0,17.67,4.6,4.4,UPI
2024-10-01,19:43:31,"""CNR6381594""",Incomplete,"""CID1898122""",Go Mini,Noida Sector 18,DLF Phase 3,7.6,21.8,,,,,1.0,Other Issue,714.0,4.39,,,UPI
2024-08-06,20:12:22,"""CNR4464473""",Completed,"""CID8090120""",Go Mini,Hauz Rani,Rajiv Nagar,15.0,35.5,,,,,,,1713.0,20.64,3.8,4.5,UPI
2024-12-14,05:06:00,"""CNR6984365""",Completed,"""CID5141230""",Auto,Vaishali,Kaushambi,10.8,24.9,,,,,,,1334.0,45.85,3.8,4.2,Uber Wallet
2024-05-03,17:30:13,"""CNR9688370""",Incomplete,"""CID9325561""",Go Mini,Hero Honda Chowk,Delhi Gate,8.1,21.9,,,,,1.0,Customer Demand,428.0,11.28,,,Uber Wallet
2024-04-13,18:56:42,"""CNR2940102""",Cancelled by Driver,"""CID1317284""",Auto,Jahangirpuri,Huda City Centre,7.1,,,,1.0,Customer related issue,,,,,,,
2024-12-06,11:00:51,"""CNR1215922""",Completed,"""CID3141163""",Auto,Shivaji Park,IIT Delhi,9.5,42.4,,,,,,,67.0,49.53,4.6,4.6,Cash
2024-03-04,14:56:24,"""CNR9775160""",Cancelled by Driver,"""CID4013409""",Go Mini,Seelampur,Mayur Vihar,9.9,,,,1.0,More than permitted people in there,,,,,,,
2024-08-21,03:59:18,"""CNR3133716""",Completed,"""CID3322993""",Bike,Saket A Block,Patel Chowk,5.7,33.3,,,,,,,70.0,26.49,4.6,5.0,UPI
2024-09-06,21:11:44,"""CNR6948023""",Cancelled by Driver,"""CID6166149""",Go Mini,Lok Kalyan Marg,Tis Hazari,6.8,,,,1.0,The customer was coughing/sick,,,,,,,
2024-05-26,17:36:20,"""CNR5540657""",Completed,"""CID9645386""",Auto,Botanical Garden,Sikanderpur,7.6,34.8,,,,,,,665.0,42.01,4.5,4.3,UPI
2024-11-15,05:04:43,"""CNR2745884""",Completed,"""CID9047848""",Bike,Saket,Cyber Hub,3.1,28.1,,,,,,,1394.0,24.56,4.3,4.2,UPI
2024-05-15,12:55:41,"""CNR1809940""",Completed,"""CID1050259""",Bike,Golf Course Road,Vidhan Sabha,9.3,20.0,,,,,,,631.0,9.86,4.3,4.3,Cash
2024-07-07,19:30:58,"""CNR1653284""",Completed,"""CID7783455""",Premier Sedan,Qutub Minar,Noida Film City,10.2,40.0,,,,,,,342.0,42.07,3.5,5.0,Credit Card
2024-11-28,08:54:44,"""CNR9258665""",Completed,"""CID6707360""",Auto,Hauz Khas,Keshav Puram,14.5,44.2,,,,,,,368.0,17.68,3.6,4.2,UPI
2024-06-09,13:57:09,"""CNR1293387""",Completed,"""CID8309512""",Auto,Rithala,Rohini,4.4,36.8,,,,,,,774.0,36.98,4.4,4.7,UPI
2024-09-17,19:16:22,"""CNR5271905""",Completed,"""CID3877717""",Go Sedan,IGI Airport,India Gate,8.0,40.4,,,,,,,447.0,25.89,4.4,4.7,Debit Card
2024-10-04,02:33:12,"""CNR7779790""",Completed,"""CID7656347""",Auto,Kashmere Gate,Indirapuram,9.8,28.2,,,,,,,108.0,25.4,4.2,4.5,UPI
2024-11-30,14:20:58,"""CNR3310750""",Completed,"""CID6988845""",eBike,Sultanpur,Botanical Garden,6.1,34.4,,,,,,,228.0,28.15,4.7,5.0,Cash
2024-03-17,15:07:43,"""CNR9092146""",Cancelled by Customer,"""CID7960358""",Auto,Nirman Vihar,DLF City Court,5.1,,1.0,Change of plans,,,,,,,,,
2024-04-30,10:55:01,"""CNR1059151""",Completed,"""CID4940038""",Uber XL,Gurgaon Railway Station,Jasola,4.9,24.2,,,,,,,331.0,15.34,4.2,4.9,UPI
2024-11-15,06:57:06,"""CNR9843427""",Completed,"""CID1589916""",Auto,Kanhaiya Nagar,New Colony,12.8,30.4,,,,,,,378.0,31.05,4.3,4.9,UPI
2024-09-27,17:39:00,"""CNR6934327""",Completed,"""CID6558988""",Premier Sedan,Meerut,Noida Extension,7.1,39.0,,,,,,,837.0,30.78,4.2,4.7,Debit Card
2024-10-18,11:41:22,"""CNR3688097""",Completed,"""CID8005869""",Auto,Moti Nagar,Noida Sector 18,5.2,15.9,,,,,,,204.0,20.89,4.4,4.2,UPI
2024-05-28,11:44:29,"""CNR1304446""",Cancelled by Driver,"""CID1806501""",Auto,Bhikaji Cama Place,Badshahpur,7.8,,,,1.0,The customer was coughing/sick,,,,,,,
2024-04-19,17:12:22,"""CNR1939420""",Completed,"""CID3397473""",Go Sedan,Udyog Vihar,IGI Airport,7.5,38.5,,,,,,,959.0,6.34,4.6,4.2,UPI
2024-03-26,10:00:13,"""CNR5279310""",Incomplete,"""CID1321452""",Bike,Kherki Daula Toll,Shastri Nagar,3.6,28.2,,,,,1.0,Customer Demand,979.0,7.84,,,Credit Card
2024-02-23,20:00:00,"""CNR5746062""",Completed,"""CID6778049""",Bike,Nehru Place,Azadpur,5.4,15.5,,,,,,,901.0,8.4,4.7,3.6,UPI
2024-03-09,14:44:08,"""CNR1625241""",Completed,"""CID5531900""",Go Sedan,Malviya Nagar,Welcome,12.0,43.1,,,,,,,440.0,49.22,4.3,4.1,UPI
2024-11-29,17:19:37,"""CNR1194066""",Completed,"""CID1613530""",Bike,Kirti Nagar,Sonipat,6.5,22.9,,,,,,,84.0,11.2,4.2,4.7,UPI
2024-10-09,08:21:35,"""CNR7813613""",Completed,"""CID4071638""",Premier Sedan,Narsinghpur,Gurgaon Sector 56,6.4,43.4,,,,,,,89.0,39.63,4.2,5.0,Cash
2024-07-01,19:10:43,"""CNR4186917""",Cancelled by Driver,"""CID3106695""",Auto,Ashok Park Main,Azadpur,8.7,,,,1.0,Personal & Car related issues,,,,,,,
2024-06-06,02:13:07,"""CNR9323762""",Completed,"""CID7091261""",Auto,Ghaziabad,Vasant Kunj,6.7,44.2,,,,,,,431.0,6.85,4.3,4.3,UPI
2024-07-17,04:15:27,"""CNR3896173""",Completed,"""CID1733910""",Auto,Chirag Delhi,Basai Dhankot,9.5,19.9,,,,,,,940.0,41.11,3.1,3.9,Cash
2024-03-10,14:43:26,"""CNR4567304""",Cancelled by Customer,"""CID4366828""",Bike,Sadar Bazar Gurgaon,Patel Chowk,8.7,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-03-08,06:30:49,"""CNR6696644""",Completed,"""CID6214144""",Go Mini,Udyog Vihar Phase 4,Dilshad Garden,2.6,27.7,,,,,,,241.0,12.96,4.6,4.6,Cash
2024-01-13,13:30:06,"""CNR9468346""",Cancelled by Customer,"""CID1468021""",Go Mini,Khan Market,Gurgaon Railway Station,13.2,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-12-21,20:53:19,"""CNR3679237""",Completed,"""CID6359637""",Go Mini,Dilshad Garden,Indraprastha,13.6,21.0,,,,,,,376.0,43.68,4.4,4.3,Cash
2024-02-20,21:17:44,"""CNR7819225""",Completed,"""CID5769988""",Bike,Satguru Ram Singh Marg,Jhilmil,9.2,23.1,,,,,,,276.0,42.25,4.8,5.0,UPI
2024-10-20,06:15:45,"""CNR3376566""",Completed,"""CID2054450""",Bike,Kirti Nagar,Bahadurgarh,3.5,43.8,,,,,,,734.0,24.19,4.1,4.8,UPI
2024-05-29,07:42:15,"""CNR1607170""",Completed,"""CID3020172""",Go Mini,Rohini East,Lal Quila,5.5,32.0,,,,,,,326.0,20.21,3.4,4.6,UPI
2024-07-07,10:41:51,"""CNR7939687""",Cancelled by Customer,"""CID1940296""",Go Sedan,Preet Vihar,Lal Quila,18.9,,1.0,Driver asked to cancel,,,,,,,,,
2024-04-17,17:11:38,"""CNR4939358""",Completed,"""CID9752574""",Auto,Old Gurgaon,Rohini,4.9,36.1,,,,,,,535.0,17.27,5.0,4.8,UPI
2024-08-19,08:01:48,"""CNR6194322""",Completed,"""CID5911887""",Bike,Rohini West,Chhatarpur,9.8,25.9,,,,,,,331.0,25.78,5.0,4.9,UPI
2024-03-24,11:12:32,"""CNR3041011""",Incomplete,"""CID4244014""",Go Mini,Ramesh Nagar,Chanakyapuri,4.8,15.5,,,,,1.0,Other Issue,667.0,8.37,,,UPI
2024-06-03,17:17:49,"""CNR1699106""",No Driver Found,"""CID8070904""",Uber XL,Kashmere Gate ISBT,Noida Sector 18,,,,,,,,,,,,,
2024-03-30,21:54:52,"""CNR2926858""",Cancelled by Driver,"""CID3178034""",Go Sedan,Green Park,Ramesh Nagar,6.1,,,,1.0,Personal & Car related issues,,,,,,,
2024-08-06,20:07:25,"""CNR2492574""",Completed,"""CID7765703""",Uber XL,Ashok Vihar,Panchsheel Park,14.4,25.3,,,,,,,930.0,27.05,4.2,4.2,Uber Wallet
2024-05-18,21:57:27,"""CNR6988956""",Completed,"""CID8700700""",Go Sedan,IMT Manesar,Mehrauli,13.8,18.8,,,,,,,732.0,21.28,4.3,4.9,Cash
2024-03-09,13:56:18,"""CNR3504891""",Completed,"""CID9059868""",Bike,Connaught Place,South Extension,13.6,24.8,,,,,,,429.0,37.39,4.1,4.6,Cash
2024-07-20,16:25:09,"""CNR5233038""",Cancelled by Driver,"""CID2567925""",Go Mini,Jhilmil,Vinobapuri,6.5,,,,1.0,More than permitted people in there,,,,,,,
2024-09-29,10:24:58,"""CNR7553887""",Completed,"""CID4241267""",Auto,Azadpur,Paschim Vihar,5.3,23.5,,,,,,,2410.0,25.73,4.1,4.4,UPI
2024-06-10,16:28:32,"""CNR2843235""",Cancelled by Customer,"""CID5161533""",Go Sedan,Samaypur Badli,Saket A Block,8.9,,1.0,Driver asked to cancel,,,,,,,,,
2024-03-02,05:22:27,"""CNR2270752""",No Driver Found,"""CID9488371""",Go Sedan,Dwarka Sector 21,Saket,,,,,,,,,,,,,
2024-12-11,19:58:24,"""CNR2724461""",Incomplete,"""CID7592998""",Go Mini,Sohna Road,GTB Nagar,3.1,18.9,,,,,1.0,Vehicle Breakdown,72.0,7.71,,,Cash
2024-11-12,10:47:22,"""CNR8592896""",Completed,"""CID8307298""",Premier Sedan,Munirka,New Colony,7.2,22.7,,,,,,,106.0,34.4,4.9,4.2,UPI
2024-10-20,21:45:25,"""CNR5274765""",Cancelled by Driver,"""CID7707978""",Go Mini,South Extension,IGI Airport,10.6,,,,1.0,Customer related issue,,,,,,,
2024-03-22,18:56:20,"""CNR7195583""",Completed,"""CID6815261""",Premier Sedan,Greater Kailash,Tagore Garden,10.5,24.6,,,,,,,282.0,12.65,4.2,3.3,Credit Card
2024-04-17,09:03:35,"""CNR9306371""",Completed,"""CID2030818""",Go Mini,Madipur,Rithala,5.9,20.8,,,,,,,105.0,10.2,4.7,4.3,UPI
2024-03-31,19:36:32,"""CNR1008097""",Completed,"""CID4182454""",Bike,Sushant Lok,Satguru Ram Singh Marg,8.9,39.6,,,,,,,288.0,36.21,4.3,4.1,UPI
2024-09-29,10:10:46,"""CNR4527891""",Completed,"""CID8649871""",Auto,Ambience Mall,Basai Dhankot,14.4,27.4,,,,,,,407.0,48.43,4.0,4.5,Credit Card
2024-03-21,07:22:18,"""CNR3423378""",Cancelled by Driver,"""CID2350814""",Auto,IGI Airport,New Delhi Railway Station,10.6,,,,1.0,Personal & Car related issues,,,,,,,
2024-12-08,17:36:22,"""CNR3850386""",Completed,"""CID4909845""",Go Mini,Huda City Centre,Gurgaon Railway Station,13.7,20.4,,,,,,,624.0,39.47,3.7,4.5,Debit Card
2024-11-12,11:49:12,"""CNR1499553""",No Driver Found,"""CID6226262""",Bike,New Colony,Okhla,,,,,,,,,,,,,
2024-03-29,08:55:51,"""CNR9971499""",Cancelled by Driver,"""CID8248355""",Auto,Nirman Vihar,Ghitorni Village,11.0,,,,1.0,More than permitted people in there,,,,,,,
2024-01-25,23:12:23,"""CNR3188963""",Incomplete,"""CID2387521""",Go Mini,Cyber Hub,Kashmere Gate,4.5,14.0,,,,,1.0,Other Issue,2100.0,1.89,,,Debit Card
2024-06-24,03:49:12,"""CNR7327025""",Cancelled by Customer,"""CID6352512""",Go Sedan,Dwarka Mor,South Extension,10.4,,1.0,Wrong Address,,,,,,,,,
2024-10-06,15:59:10,"""CNR8228741""",Completed,"""CID7925526""",Go Mini,Nawada,Rajiv Chowk,12.8,39.3,,,,,,,102.0,30.91,4.0,4.9,Credit Card
2024-06-07,21:33:21,"""CNR5416089""",Completed,"""CID5331636""",Premier Sedan,Subhash Chowk,Qutub Minar,13.6,37.7,,,,,,,771.0,12.99,3.9,4.7,UPI
2024-11-26,13:49:02,"""CNR3686288""",Completed,"""CID8050531""",eBike,Narsinghpur,Indraprastha,3.9,15.3,,,,,,,177.0,28.21,4.7,4.1,Debit Card
2024-08-20,00:00:35,"""CNR6666646""",Completed,"""CID6874860""",Premier Sedan,Sadar Bazar Gurgaon,Govindpuri,8.7,35.9,,,,,,,206.0,47.8,4.2,4.3,Credit Card
2024-07-12,02:57:11,"""CNR9898204""",Cancelled by Driver,"""CID6815780""",Go Mini,Jahangirpuri,Rajouri Garden,8.3,,,,1.0,Personal & Car related issues,,,,,,,
2024-05-07,14:26:25,"""CNR1139224""",Completed,"""CID3155052""",Auto,New Colony,Satguru Ram Singh Marg,4.2,44.2,,,,,,,97.0,33.8,3.7,4.3,UPI
2024-05-09,20:06:34,"""CNR3252918""",Completed,"""CID7284663""",Auto,Tilak Nagar,Rajouri Garden,10.2,36.1,,,,,,,447.0,3.16,4.3,3.7,Cash
2024-02-18,11:01:47,"""CNR4818333""",Completed,"""CID8034731""",Premier Sedan,Green Park,Sarojini Nagar,11.5,43.8,,,,,,,454.0,4.46,4.2,4.6,Debit Card
2024-10-11,19:07:25,"""CNR7097866""",Completed,"""CID9163448""",Go Mini,Madipur,IGI Airport,10.8,37.8,,,,,,,121.0,19.48,4.1,5.0,UPI
2024-02-02,10:46:49,"""CNR2904013""",Completed,"""CID8800783""",Auto,Old Gurgaon,Saidulajab,8.2,31.6,,,,,,,597.0,42.36,4.8,4.7,Cash
2024-10-23,12:13:16,"""CNR6038000""",Completed,"""CID6778188""",Go Mini,Meerut,India Gate,10.3,41.0,,,,,,,845.0,36.34,4.7,4.3,Uber Wallet
2024-08-27,12:36:47,"""CNR4840869""",Cancelled by Driver,"""CID6753183""",Bike,Kalkaji,Green Park,11.5,,,,1.0,More than permitted people in there,,,,,,,
2024-08-17,01:47:43,"""CNR1424280""",No Driver Found,"""CID3513236""",Bike,Connaught Place,Ramesh Nagar,,,,,,,,,,,,,
2024-04-16,22:29:09,"""CNR6298328""",Completed,"""CID9120172""",Go Mini,Gurgaon Sector 29,Nawada,2.8,20.3,,,,,,,424.0,43.37,4.3,4.5,Debit Card
2024-09-12,05:10:47,"""CNR1419808""",Cancelled by Driver,"""CID9842574""",Go Mini,Ardee City,Tagore Garden,7.6,,,,1.0,The customer was coughing/sick,,,,,,,
2024-03-18,20:07:54,"""CNR5968198""",Completed,"""CID5623559""",Bike,Model Town,Gurgaon Sector 56,13.7,41.0,,,,,,,882.0,34.66,4.3,4.3,UPI
2024-11-02,18:45:08,"""CNR4709454""",Cancelled by Customer,"""CID5411961""",Uber XL,Chanakyapuri,Rajiv Chowk,12.6,,1.0,AC is not working,,,,,,,,,
2024-05-29,18:27:20,"""CNR9887732""",Completed,"""CID2116371""",Bike,Madipur,Manesar,13.6,32.5,,,,,,,55.0,40.57,4.3,4.3,UPI
2024-10-14,05:52:21,"""CNR2835985""",Completed,"""CID1708968""",Bike,Nirman Vihar,Lok Kalyan Marg,2.0,28.6,,,,,,,227.0,39.84,4.5,4.6,Cash
2024-02-13,16:11:48,"""CNR2188423""",No Driver Found,"""CID9940020""",Auto,Kadarpur,Shastri Park,,,,,,,,,,,,,
2024-10-24,09:33:35,"""CNR2279168""",Completed,"""CID5483630""",Auto,Samaypur Badli,Sarai Kale Khan,12.0,17.5,,,,,,,439.0,20.44,4.2,4.8,Uber Wallet
2024-06-11,14:05:23,"""CNR9471258""",Completed,"""CID9091043""",Bike,Hauz Khas,Tagore Garden,12.6,33.3,,,,,,,942.0,17.72,4.1,4.8,Cash
